1000,3.96108288,57735,0.017170321739644376
1000,3.950723072,57584,0.01671113544159206
1000,3.952644096,57612,0.01668726920988456
1000,3.952918528,57616,0.016880108362081165
1000,3.956074496,57662,0.01762091619428199
1000,3.950242816,57577,0.01765910216501399
1000,3.95833856,57695,0.01755218144696439
1000,3.956143104,57663,0.016547890416712754
1000,3.956486144,57668,0.017388936422085083
1000,3.953810432,57629,0.01761996154501369
1000,3.955319808,57651,0.01699562092354547
1000,3.959573504,57713,0.017199915866961676
1000,3.955319808,57651,0.016829511950861263
1000,3.954084864,57633,0.01736602483964588
1000,3.95593728,57660,0.017240011136230277
1000,3.954359296,57637,0.016921158280618066
1000,3.957789696,57687,0.01761709759720879
1000,3.95422208,57635,0.016942160564520668
1000,3.951340544,57593,0.017372707384523983
1000,3.95593728,57660,0.017407074758182782
1000,3.95387904,57630,0.016794189927934165
1000,3.95250688,57610,0.01731160983135278
1000,3.953673216,57627,0.017495857140134685
1000,3.950380032,57579,0.016772232994763263
1000,3.95490816,57645,0.01731829237623088
1000,3.953055744,57618,0.01696029890061837
1000,3.954976768,57646,0.017040489439155572
1000,3.955662848,57656,0.017292516845986778
1000,3.957240832,57679,0.01672927377768976
1000,3.954976768,57646,0.01727342386062078
1000,3.95284992,57615,0.017995138707455602
1000,3.946743808,57526,0.01755218144696439
1000,3.956417536,57667,0.01730970053281618
1000,3.955182592,57649,0.017075811462082674
1000,3.956417536,57667,0.017453852572329485
1000,3.955045376,57647,0.01706244637232647
1000,3.956486144,57668,0.017171276388912676
1000,3.955319808,57651,0.016784643435251163
1000,3.953673216,57627,0.017498721087939588
1000,3.955182592,57649,0.016786552733787763
1000,3.955662848,57656,0.016933568721105966
1000,3.956211712,57664,0.01671304474012866
1000,3.952987136,57617,0.017485355998183388
1000,3.956760576,57672,0.017364115541109282
1000,3.958956032,57704,0.017413757303060884
1000,3.952918528,57616,0.017669603306965292
1000,3.956417536,57667,0.01678082483817796
1000,3.957240832,57679,0.01732688421964558
1000,3.959230464,57708,0.01725528552452308
1000,3.956005888,57661,0.016913521086471667
1000,3.946812416,57527,0.017513040826964088
1000,3.95456512,57640,0.01702139645378957
1000,3.954976768,57646,0.016921158280618066
1000,3.955731456,57657,0.017219008852327678
1000,3.958269952,57694,0.017109224186473173
1000,3.953124352,57619,0.017165548493302877
1000,3.957926912,57689,0.016834285197202765
1000,3.953741824,57628,0.017532133812330087
1000,3.957240832,57679,0.016904929243056966
1000,3.955319808,57651,0.016954571005008568

2000,4.0564992,60945,0.016086724413893343
2000,4.0558336,60935,0.016407485164179274
2000,4.05689856,60951,0.016106771960786213
2000,4.05363712,60902,0.016074314027721567
2000,4.0548352,60920,0.015955938036544617
2000,4.04937728,60838,0.01635307039404148
2000,4.05396992,60907,0.016132547378219907
2000,4.05629952,60942,0.01680843610203668
2000,4.05496832,60922,0.016058085061189244
2000,4.0571648,60955,0.016108681250966487
2000,4.05490176,60921,0.01626046982029822
2000,4.05809664,60969,0.015991259904879675
2000,4.05403648,60908,0.016014171387042957
2000,4.05436928,60913,0.016086724413893343
2000,4.05463552,60917,0.016877170548526523
2000,4.05330432,60897,0.0172122509751645
2000,4.05723136,60956,0.016356888974402028
2000,4.05343744,60899,0.01621464685597166
2000,4.05523456,60926,0.015887203590054775
2000,4.04611584,60789,0.016087679058983482
2000,4.05796352,60967,0.01680270823149586
2000,4.05623296,60941,0.01584901778644931
2000,4.05629952,60942,0.016227057242143437
2000,4.05310464,60894,0.01634734252350066
2000,4.05563392,60932,0.016247104789036307
2000,4.0555008,60930,0.01578792050068056
2000,4.05570048,60933,0.016103908025515805
2000,4.05543424,60929,0.016272880206469997
2000,4.04704768,60803,0.016159277440743733
2000,4.05330432,60897,0.01604567467501747
2000,4.0515072,60870,0.016231830467594122
2000,4.05004288,60848,0.016248059434126445
2000,4.05223936,60881,0.016173597117095782
2000,4.05403648,60908,0.015966439132536123
2000,4.05104128,60863,0.015832788819916985
2000,4.05576704,60934,0.016182188922907015
2000,4.05723136,60956,0.01606190364154979
2000,4.0558336,60935,0.016211782920701252
2000,4.05390336,60906,0.01585760959226054
2000,4.05357056,60901,0.016831347584199963
2000,4.05343744,60899,0.016228011887233575
2000,4.0521728,60880,0.01645426277359597
2000,4.05090816,60861,0.01675974920243971
2000,4.0531712,60895,0.016129683442949495
2000,4.05510144,60924,0.016349251813680934
2000,4.05530112,60927,0.016135411313490316
2000,4.05184,60875,0.01626715233592918
2000,4.05503488,60923,0.015954983391454482
2000,4.05337088,60898,0.01659841418220661
2000,4.05902848,60983,0.016123955572408675
2000,4.05789696,60966,0.016266197690839042
2000,4.05596672,60937,0.01634734252350066
2000,4.05570048,60933,0.016179324987636603
2000,4.0548352,60920,0.01616309602110428
2000,4.05490176,60921,0.01617168782691551
2000,4.0555008,60930,0.016543044766978682
2000,4.0545024,60915,0.01714924439921548
2000,4.05390336,60906,0.016119182346957993
2000,4.05563392,60932,0.016365480780213257
2000,4.05803008,60968,0.01596452984235585
